Store Name,Customer #,Billing Document #,Billing Document Date,PO #,Season Description,Billing Document Type,Billing Document Status,Total,Delivery #
BANNER'S HALLMARK SHOP 46,1000019277,5060234632,11/17/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-254.61,
BANNER'S HALLMARK SHOP 46,1000019277,5060234636,11/17/2025,R001901302,,Credit Memo,OPEN,"$-1,040.25",
BANNER'S HALLMARK SHOP 46,1000019277,5060296833,11/17/2025,,CHRISTMAS,Invoice,OPEN,$25.18,4013396702
BANNER'S HALLMARK SHOP 46,1000019277,5060299016,11/17/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,"$3,553.83",
BANNER'S HALLMARK SHOP 46,1000019277,5060141165,11/14/2025,*KOCC,,Debit Memo,OPEN,$49.99,
BANNER'S HALLMARK SHOP 46,1000019277,5059986779,11/12/2025,*KOCC,,Debit Memo,PAID,$99.98,
BANNER'S HALLMARK SHOP 46,1000019277,5059908562,11/11/2025,*KOCC,,Debit Memo,PAID,$149.97,
BANNER'S HALLMARK SHOP 46,1000019277,5059803263,11/10/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,726.32",
BANNER'S HALLMARK SHOP 46,1000019277,5059803267,11/10/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-217.54,
BANNER'S HALLMARK SHOP 46,1000019277,5059803272,11/10/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-12.75,
BANNER'S HALLMARK SHOP 46,1000019277,5059803277,11/10/2025,R001900180,,Credit Memo,OPEN,$-948.27,
BANNER'S HALLMARK SHOP 46,1000019277,5059852218,11/10/2025,*KOCC,,Debit Memo,PAID,$249.95,
BANNER'S HALLMARK SHOP 46,1000019277,5059523735,11/05/2025,,CHRISTMAS,Invoice,OPEN,$14.00,4013348310
BANNER'S HALLMARK SHOP 46,1000019277,5059432126,11/04/2025,,CHRISTMAS,Invoice,OPEN,$55.76,4013331053
BANNER'S HALLMARK SHOP 46,1000019277,5059320251,11/03/2025,OMNI-SFS,,Credit Memo,OPEN,$-871.58,
BANNER'S HALLMARK SHOP 46,1000019277,5059320255,11/03/2025,R001899060,,Credit Memo,OPEN,$-520.83,
BANNER'S HALLMARK SHOP 46,1000019277,5059320259,11/03/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-8.62,
BANNER'S HALLMARK SHOP 46,1000019277,5059320262,11/03/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-113.50,
BANNER'S HALLMARK SHOP 46,1000019277,5059427194,11/03/2025,NOV WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 46,1000019277,5059427198,11/03/2025,Nov Smartlync Fee,,Debit Memo,PAID,$60.00,
BANNER'S HALLMARK SHOP 47,1000019864,5060751505,11/24/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-168.88,
BANNER'S HALLMARK SHOP 47,1000019864,5060751512,11/24/2025,R001902442,,Credit Memo,OPEN,$-750.25,
BANNER'S HALLMARK SHOP 47,1000019864,5060751517,11/24/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,256.91",
BANNER'S HALLMARK SHOP 47,1000019864,5060751520,11/24/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-142.50,
BANNER'S HALLMARK SHOP 47,1000019864,5060619301,11/21/2025,MIX MATCH,,Credit Memo,OPEN,"$-2,147.99",
BANNER'S HALLMARK SHOP 47,1000019864,5060548065,11/20/2025,11/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 47,1000019864,5060235118,11/17/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-91.98,
BANNER'S HALLMARK SHOP 47,1000019864,5060235130,11/17/2025,R001901327,,Credit Memo,OPEN,"$-1,040.88",
BANNER'S HALLMARK SHOP 47,1000019864,5060235141,11/17/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,177.65",
BANNER'S HALLMARK SHOP 47,1000019864,5060299039,11/17/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,"$3,481.70",
BANNER'S HALLMARK SHOP 47,1000019864,5060055134,11/13/2025,*KOCC,,Debit Memo,OPEN,$49.99,
BANNER'S HALLMARK SHOP 47,1000019864,5059803677,11/10/2025,OMNI-SFS,,Credit Memo,OPEN,$-311.93,
BANNER'S HALLMARK SHOP 47,1000019864,5059803686,11/10/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-192.28,
BANNER'S HALLMARK SHOP 47,1000019864,5059803690,11/10/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-158.96,
BANNER'S HALLMARK SHOP 47,1000019864,5059803695,11/10/2025,R001900205,,Credit Memo,OPEN,$-958.29,
BANNER'S HALLMARK SHOP 47,1000019864,5059524003,11/05/2025,,CHRISTMAS,Invoice,OPEN,$14.00,4013348272
BANNER'S HALLMARK SHOP 47,1000019864,5059320502,11/03/2025,OMNI-SFS,,Credit Memo,OPEN,$-364.29,
BANNER'S HALLMARK SHOP 47,1000019864,5059320507,11/03/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-172.62,
BANNER'S HALLMARK SHOP 47,1000019864,5059320510,11/03/2025,R001899085,,Credit Memo,OPEN,$-568.16,
BANNER'S HALLMARK SHOP 47,1000019864,5059427404,11/03/2025,NOV WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 47,1000019864,5059427410,11/03/2025,Nov Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 48,1000008399,5060866301,11/25/2025,*KOCC,,Debit Memo,OPEN,$49.99,
BANNER'S HALLMARK SHOP 48,1000008399,5060750521,11/24/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-168.73,
BANNER'S HALLMARK SHOP 48,1000008399,5060750527,11/24/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-11.25,
BANNER'S HALLMARK SHOP 48,1000008399,5060750531,11/24/2025,R001901737,,Credit Memo,OPEN,$-904.19,
BANNER'S HALLMARK SHOP 48,1000008399,5060750542,11/24/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,282.33",
BANNER'S HALLMARK SHOP 48,1000008399,5060618859,11/21/2025,MIX MATCH,,Credit Memo,OPEN,"$-1,900.26",
BANNER'S HALLMARK SHOP 48,1000008399,5060547695,11/20/2025,11/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 48,1000008399,5060371804,11/18/2025,*KOCC,,Debit Memo,OPEN,$49.99,
BANNER'S HALLMARK SHOP 48,1000008399,5060233628,11/17/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-11.25,
BANNER'S HALLMARK SHOP 48,1000008399,5060233635,11/17/2025,OMNI-SFS,,Credit Memo,OPEN,$-626.18,
BANNER'S HALLMARK SHOP 48,1000008399,5060233640,11/17/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-267.43,
BANNER'S HALLMARK SHOP 48,1000008399,5060233644,11/17/2025,R001900619,,Credit Memo,OPEN,"$-1,314.25",
BANNER'S HALLMARK SHOP 48,1000008399,5060296960,11/17/2025,,CHRISTMAS,Invoice,OPEN,$13.94,4013396691
BANNER'S HALLMARK SHOP 48,1000008399,5060298874,11/17/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,"$3,514.78",
BANNER'S HALLMARK SHOP 48,1000008399,5060141135,11/14/2025,*KOCC,,Debit Memo,OPEN,$49.99,
BANNER'S HALLMARK SHOP 48,1000008399,5059986695,11/12/2025,*KOCC,,Debit Memo,PAID,$49.99,
BANNER'S HALLMARK SHOP 48,1000008399,5059908529,11/11/2025,*KOCC,,Debit Memo,PAID,$49.99,
BANNER'S HALLMARK SHOP 48,1000008399,5059802350,11/10/2025,OMNI-SFS,,Credit Memo,OPEN,$-387.84,
BANNER'S HALLMARK SHOP 48,1000008399,5059802355,11/10/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-87.95,
BANNER'S HALLMARK SHOP 48,1000008399,5059802360,11/10/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-22.50,
BANNER'S HALLMARK SHOP 48,1000008399,5059802369,11/10/2025,R001899496,,Credit Memo,OPEN,"$-1,197.18",
BANNER'S HALLMARK SHOP 48,1000008399,5059665317,11/07/2025,*KOCC,,Debit Memo,PAID,$49.99,
BANNER'S HALLMARK SHOP 48,1000008399,5059592374,11/06/2025,damages defectives,,Credit Memo,OPEN,$-12.15,
BANNER'S HALLMARK SHOP 48,1000008399,5059662806,11/06/2025,1.10626E+12,,Credit Memo,OPEN,$-4.26,
BANNER'S HALLMARK SHOP 48,1000008399,5059524219,11/05/2025,,CHRISTMAS,Invoice,OPEN,$33.20,4013347881
BANNER'S HALLMARK SHOP 48,1000008399,5059431623,11/04/2025,,CHRISTMAS,Invoice,OPEN,$55.76,4013331042
BANNER'S HALLMARK SHOP 48,1000008399,5059525103,11/04/2025,1.10326E+12,,Credit Memo,OPEN,$-7.69,
BANNER'S HALLMARK SHOP 48,1000008399,5059319247,11/03/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,063.55",
BANNER'S HALLMARK SHOP 48,1000008399,5059319251,11/03/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-153.92,
BANNER'S HALLMARK SHOP 48,1000008399,5059319257,11/03/2025,R001898391,,Credit Memo,OPEN,$-613.55,
BANNER'S HALLMARK SHOP 48,1000008399,5059426851,11/03/2025,NOV WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 48,1000008399,5059426854,11/03/2025,Nov Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 49,1000054183,5060752313,11/24/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-22.50,
BANNER'S HALLMARK SHOP 49,1000054183,5060752317,11/24/2025,R001902538,,Credit Memo,OPEN,$-726.73,
BANNER'S HALLMARK SHOP 49,1000054183,5060752323,11/24/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-16.19,
BANNER'S HALLMARK SHOP 49,1000054183,5060752329,11/24/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,846.58",
BANNER'S HALLMARK SHOP 49,1000054183,5060619334,11/21/2025,MIX MATCH,,Credit Memo,OPEN,"$-1,326.70",
BANNER'S HALLMARK SHOP 49,1000054183,5060548509,11/20/2025,11/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 49,1000054183,5060235051,11/17/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-72.94,
BANNER'S HALLMARK SHOP 49,1000054183,5060235056,11/17/2025,R001901423,,Credit Memo,OPEN,$-951.91,
BANNER'S HALLMARK SHOP 49,1000054183,5060235062,11/17/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,206.27",
BANNER'S HALLMARK SHOP 49,1000054183,5060235065,11/17/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-11.25,
BANNER'S HALLMARK SHOP 49,1000054183,5060296519,11/17/2025,,CHRISTMAS,Invoice,OPEN,$11.24,4013396709
BANNER'S HALLMARK SHOP 49,1000054183,5060299125,11/17/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,"$2,719.65",
BANNER'S HALLMARK SHOP 49,1000054183,5059803884,11/10/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-27.16,
BANNER'S HALLMARK SHOP 49,1000054183,5059803891,11/10/2025,R001900301,,Credit Memo,OPEN,$-841.83,
BANNER'S HALLMARK SHOP 49,1000054183,5059803897,11/10/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-11.25,
BANNER'S HALLMARK SHOP 49,1000054183,5059803902,11/10/2025,OMNI-SFS,,Credit Memo,OPEN,$-596.77,
BANNER'S HALLMARK SHOP 49,1000054183,5059852286,11/10/2025,*KOCC,,Debit Memo,PAID,$449.91,
BANNER'S HALLMARK SHOP 49,1000054183,5059428744,11/04/2025,,CHRISTMAS,Invoice,OPEN,$7.00,4013331165
BANNER'S HALLMARK SHOP 49,1000054183,5059321047,11/03/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-22.50,
BANNER'S HALLMARK SHOP 49,1000054183,5059321054,11/03/2025,R001899181,,Credit Memo,OPEN,$-533.59,
BANNER'S HALLMARK SHOP 49,1000054183,5059321061,11/03/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,564.36",
BANNER'S HALLMARK SHOP 49,1000054183,5059321068,11/03/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-51.51,
BANNER'S HALLMARK SHOP 49,1000054183,5059427467,11/03/2025,NOV WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 49,1000054183,5059427472,11/03/2025,Nov Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 50,1000003575,5060750101,11/24/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-11.25,
BANNER'S HALLMARK SHOP 50,1000003575,5060750107,11/24/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-161.13,
BANNER'S HALLMARK SHOP 50,1000003575,5060750111,11/24/2025,R001901488,,Credit Memo,OPEN,$-710.08,
BANNER'S HALLMARK SHOP 50,1000003575,5060750117,11/24/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,154.92",
BANNER'S HALLMARK SHOP 50,1000003575,5060618734,11/21/2025,MIX MATCH,,Credit Memo,OPEN,"$-1,962.48",
BANNER'S HALLMARK SHOP 50,1000003575,5060548445,11/20/2025,11/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 50,1000003575,5060552042,11/20/2025,*KOCC,,Debit Memo,OPEN,$49.99,
BANNER'S HALLMARK SHOP 50,1000003575,5060472401,11/19/2025,*KOCC,,Debit Memo,OPEN,$149.97,
BANNER'S HALLMARK SHOP 50,1000003575,5060233284,11/17/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-19.19,
BANNER'S HALLMARK SHOP 50,1000003575,5060233287,11/17/2025,OMNI-SFS,,Credit Memo,OPEN,$-413.46,
BANNER'S HALLMARK SHOP 50,1000003575,5060233292,11/17/2025,R001900366,,Credit Memo,OPEN,$-889.91,
BANNER'S HALLMARK SHOP 50,1000003575,5060296347,11/17/2025,,CHRISTMAS,Invoice,OPEN,$11.24,4013396696
BANNER'S HALLMARK SHOP 50,1000003575,5060298796,11/17/2025,*KOCC,,Debit Memo,OPEN,$99.98,
BANNER'S HALLMARK SHOP 50,1000003575,5060298800,11/17/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,"$2,760.98",
BANNER'S HALLMARK SHOP 50,1000003575,5060055095,11/13/2025,*KOCC,,Debit Memo,OPEN,$49.99,
BANNER'S HALLMARK SHOP 50,1000003575,5059986667,11/12/2025,*KOCC,,Debit Memo,PAID,$249.95,
BANNER'S HALLMARK SHOP 50,1000003575,5059908502,11/11/2025,*KOCC,,Debit Memo,PAID,$49.99,
BANNER'S HALLMARK SHOP 50,1000003575,5059802035,11/10/2025,OMNI-SFS,,Credit Memo,OPEN,$-399.68,
BANNER'S HALLMARK SHOP 50,1000003575,5059802041,11/10/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-43.17,
BANNER'S HALLMARK SHOP 50,1000003575,5059802047,11/10/2025,R001899246,,Credit Memo,OPEN,"$-1,005.52",
BANNER'S HALLMARK SHOP 50,1000003575,5059852187,11/10/2025,*KOCC,,Debit Memo,PAID,$249.95,
BANNER'S HALLMARK SHOP 50,1000003575,5059614185,11/06/2025,,CHRISTMAS,Invoice,OPEN,$33.20,4013347852
BANNER'S HALLMARK SHOP 50,1000003575,5059318956,11/03/2025,OMNI-SFS,,Credit Memo,OPEN,$-385.57,
BANNER'S HALLMARK SHOP 50,1000003575,5059318960,11/03/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-45.49,
BANNER'S HALLMARK SHOP 50,1000003575,5059318967,11/03/2025,R001898145,,Credit Memo,OPEN,$-571.81,
BANNER'S HALLMARK SHOP 50,1000003575,5059426774,11/03/2025,NOV WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 50,1000003575,5059426782,11/03/2025,Nov Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 51,1000055311,5060752411,11/24/2025,OMNI-SFS,,Credit Memo,OPEN,$-789.51,
BANNER'S HALLMARK SHOP 51,1000055311,5060752417,11/24/2025,R001901686,,Credit Memo,OPEN,$-846.27,
BANNER'S HALLMARK SHOP 51,1000055311,5060752424,11/24/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-113.25,
BANNER'S HALLMARK SHOP 51,1000055311,5060752429,11/24/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-35.76,
BANNER'S HALLMARK SHOP 51,1000055311,5060619467,11/21/2025,MIX MATCH,,Credit Memo,OPEN,$-475.24,
BANNER'S HALLMARK SHOP 51,1000055311,5060548217,11/20/2025,11/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 51,1000055311,5060235440,11/17/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-51.76,
BANNER'S HALLMARK SHOP 51,1000055311,5060235446,11/17/2025,R001900567,,Credit Memo,OPEN,$-767.16,
BANNER'S HALLMARK SHOP 51,1000055311,5060235452,11/17/2025,OMNI-SFS,,Credit Memo,OPEN,$-657.15,
BANNER'S HALLMARK SHOP 51,1000055311,5060235458,11/17/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-48.00,
BANNER'S HALLMARK SHOP 51,1000055311,5060299136,11/17/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,"$2,726.66",
BANNER'S HALLMARK SHOP 51,1000055311,5060141255,11/14/2025,*KOCC,,Debit Memo,OPEN,$49.99,
BANNER'S HALLMARK SHOP 51,1000055311,5059803989,11/10/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-15.00,
BANNER'S HALLMARK SHOP 51,1000055311,5059803996,11/10/2025,OMNI-SFS,,Credit Memo,OPEN,$-29.44,
BANNER'S HALLMARK SHOP 51,1000055311,5059804003,11/10/2025,R001899444,,Credit Memo,OPEN,$-613.44,
BANNER'S HALLMARK SHOP 51,1000055311,5059804009,11/10/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-77.34,
BANNER'S HALLMARK SHOP 51,1000055311,5059852269,11/10/2025,*KOCC,,Debit Memo,PAID,$49.99,
BANNER'S HALLMARK SHOP 51,1000055311,5059524505,11/05/2025,,CHRISTMAS,Invoice,OPEN,$26.20,4013331092
BANNER'S HALLMARK SHOP 51,1000055311,5059320956,11/03/2025,R001898340,,Credit Memo,OPEN,$-487.53,
BANNER'S HALLMARK SHOP 51,1000055311,5059320960,11/03/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-53.29,
BANNER'S HALLMARK SHOP 51,1000055311,5059320963,11/03/2025,OMNI-SFS,,Credit Memo,OPEN,$-186.53,
BANNER'S HALLMARK SHOP 51,1000055311,5059369637,11/03/2025,,CHRISTMAS,Invoice,OPEN,$66.60,4013270094
BANNER'S HALLMARK SHOP 51,1000055311,5059427796,11/03/2025,NOV WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 51,1000055311,5059427799,11/03/2025,Nov Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 52,1000009732,5060750489,11/24/2025,OMNI-SFS,,Credit Memo,OPEN,$-496.74,
BANNER'S HALLMARK SHOP 52,1000009732,5060750491,11/24/2025,R001901764,,Credit Memo,OPEN,$-805.70,
BANNER'S HALLMARK SHOP 52,1000009732,5060750498,11/24/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-86.57,
BANNER'S HALLMARK SHOP 52,1000009732,5060750502,11/24/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-41.25,
BANNER'S HALLMARK SHOP 52,1000009732,5060618911,11/21/2025,MIX MATCH,,Credit Memo,OPEN,$-912.95,
BANNER'S HALLMARK SHOP 52,1000009732,5060547736,11/20/2025,11/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 52,1000009732,5060233751,11/17/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-95.96,
BANNER'S HALLMARK SHOP 52,1000009732,5060233759,11/17/2025,R001900647,,Credit Memo,OPEN,$-813.71,
BANNER'S HALLMARK SHOP 52,1000009732,5060233764,11/17/2025,OMNI-SFS,,Credit Memo,OPEN,$-295.67,
BANNER'S HALLMARK SHOP 52,1000009732,5060298871,11/17/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,"$2,450.70",
BANNER'S HALLMARK SHOP 52,1000009732,5059802423,11/10/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-12.76,
BANNER'S HALLMARK SHOP 52,1000009732,5059802431,11/10/2025,R001899523,,Credit Memo,OPEN,$-786.64,
BANNER'S HALLMARK SHOP 52,1000009732,5059802439,11/10/2025,OMNI-SFS,,Credit Memo,OPEN,$-128.68,
BANNER'S HALLMARK SHOP 52,1000009732,5059588234,11/05/2025,,CHRISTMAS,Invoice,OPEN,$44.20,4013347886
BANNER'S HALLMARK SHOP 52,1000009732,5059319291,11/03/2025,OMNI-SFS,,Credit Memo,OPEN,$-354.87,
BANNER'S HALLMARK SHOP 52,1000009732,5059319297,11/03/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-24.36,
BANNER'S HALLMARK SHOP 52,1000009732,5059319303,11/03/2025,R001898418,,Credit Memo,OPEN,$-514.26,
BANNER'S HALLMARK SHOP 52,1000009732,5059427241,11/03/2025,NOV WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 52,1000009732,5059427246,11/03/2025,Nov Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 53,1000054184,5061024731,11/27/2025,*KOCC,,Debit Memo,OPEN,$49.99,
BANNER'S HALLMARK SHOP 53,1000054184,5060752356,11/24/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,089.74",
BANNER'S HALLMARK SHOP 53,1000054184,5060752364,11/24/2025,R001902486,,Credit Memo,OPEN,"$-1,003.36",
BANNER'S HALLMARK SHOP 53,1000054184,5060752373,11/24/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-90.98,
BANNER'S HALLMARK SHOP 53,1000054184,5060752378,11/24/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-12.75,
BANNER'S HALLMARK SHOP 53,1000054184,5060619376,11/21/2025,MIX MATCH,,Credit Memo,OPEN,"$-1,286.69",
BANNER'S HALLMARK SHOP 53,1000054184,5060548230,11/20/2025,11/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 53,1000054184,5060235349,11/17/2025,R001901371,,Credit Memo,OPEN,"$-1,063.71",
BANNER'S HALLMARK SHOP 53,1000054184,5060235356,11/17/2025,OMNI-SFS,,Credit Memo,OPEN,$-634.75,
BANNER'S HALLMARK SHOP 53,1000054184,5060235361,11/17/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-128.14,
BANNER'S HALLMARK SHOP 53,1000054184,5060296595,11/17/2025,,CHRISTMAS,Invoice,OPEN,$11.24,4013396712
BANNER'S HALLMARK SHOP 53,1000054184,5060299126,11/17/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,"$2,441.67",
BANNER'S HALLMARK SHOP 53,1000054184,5060141216,11/14/2025,*KOCC,,Debit Memo,OPEN,$49.99,
BANNER'S HALLMARK SHOP 53,1000054184,5060055169,11/13/2025,*KOCC,,Debit Memo,OPEN,$99.98,
BANNER'S HALLMARK SHOP 53,1000054184,5059986837,11/12/2025,*KOCC,,Debit Memo,PAID,$49.99,
BANNER'S HALLMARK SHOP 53,1000054184,5059804188,11/10/2025,R001900249,,Credit Memo,OPEN,"$-1,226.33",
BANNER'S HALLMARK SHOP 53,1000054184,5059804194,11/10/2025,OMNI-SFS,,Credit Memo,OPEN,$-298.67,
BANNER'S HALLMARK SHOP 53,1000054184,5059804196,11/10/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-52.63,
BANNER'S HALLMARK SHOP 53,1000054184,5059429650,11/04/2025,,CHRISTMAS,Invoice,OPEN,$16.00,4013331327
BANNER'S HALLMARK SHOP 53,1000054184,5059321082,11/03/2025,R001899129,,Credit Memo,OPEN,$-467.29,
BANNER'S HALLMARK SHOP 53,1000054184,5059321092,11/03/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-101.52,
BANNER'S HALLMARK SHOP 53,1000054184,5059321097,11/03/2025,OMNI-SFS,,Credit Memo,OPEN,$-608.24,
BANNER'S HALLMARK SHOP 53,1000054184,5059369633,11/03/2025,,CHRISTMAS,Invoice,OPEN,$77.60,4013270149
BANNER'S HALLMARK SHOP 53,1000054184,5059427595,11/03/2025,NOV WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 53,1000054184,5059427597,11/03/2025,Nov Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 54,1000010181,5061024716,11/27/2025,*KOCC,,Debit Memo,OPEN,$149.97,
BANNER'S HALLMARK SHOP 54,1000010181,5060750482,11/24/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-35.98,
BANNER'S HALLMARK SHOP 54,1000010181,5060750486,11/24/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-64.50,
BANNER'S HALLMARK SHOP 54,1000010181,5060750490,11/24/2025,OMNI-SFS,,Credit Memo,OPEN,"$-5,752.53",
BANNER'S HALLMARK SHOP 54,1000010181,5060750495,11/24/2025,R001901777,,Credit Memo,OPEN,$-662.52,
BANNER'S HALLMARK SHOP 54,1000010181,5060618866,11/21/2025,MIX MATCH,,Credit Memo,OPEN,$-713.85,
BANNER'S HALLMARK SHOP 54,1000010181,5060547728,11/20/2025,11/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 54,1000010181,5060371794,11/18/2025,*KOCC,,Debit Memo,OPEN,$49.99,
BANNER'S HALLMARK SHOP 54,1000010181,5060233673,11/17/2025,OMNI-SFS,,Credit Memo,PAID,"$-7,339.20",
BANNER'S HALLMARK SHOP 54,1000010181,5060233679,11/17/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-58.50,
BANNER'S HALLMARK SHOP 54,1000010181,5060233684,11/17/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-38.77,
BANNER'S HALLMARK SHOP 54,1000010181,5060233690,11/17/2025,R001900660,,Credit Memo,OPEN,$-784.96,
BANNER'S HALLMARK SHOP 54,1000010181,5060298872,11/17/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,"$2,100.34",
BANNER'S HALLMARK SHOP 54,1000010181,5060298880,11/17/2025,*KOCC,,Debit Memo,OPEN,$49.99,
BANNER'S HALLMARK SHOP 54,1000010181,5060362853,11/17/2025,,CHRISTMAS,Invoice,OPEN,$11.24,4013396695
BANNER'S HALLMARK SHOP 54,1000010181,5060141127,11/14/2025,*KOCC,,Debit Memo,OPEN,$99.98,
BANNER'S HALLMARK SHOP 54,1000010181,5060055092,11/13/2025,*KOCC,,Debit Memo,OPEN,$99.98,
BANNER'S HALLMARK SHOP 54,1000010181,5059986727,11/12/2025,*KOCC,,Debit Memo,PAID,$249.95,
BANNER'S HALLMARK SHOP 54,1000010181,5059908543,11/11/2025,*KOCC,,Debit Memo,PAID,$999.80,
BANNER'S HALLMARK SHOP 54,1000010181,5059802693,11/10/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-276.74,
BANNER'S HALLMARK SHOP 54,1000010181,5059802696,11/10/2025,OMNI-SFS,,Credit Memo,PAID,"$-6,608.45",
BANNER'S HALLMARK SHOP 54,1000010181,5059802703,11/10/2025,R001899536,,Credit Memo,OPEN,"$-1,053.99",
